num,행정구역(구),행정구역(동),행정구역(리),지번,교차로 여부,신호등,가로길이(m),세로길이(m),면적(㎡),longitude,latitude
11234,금정구,금사동,-,131-6,금사동삼일금속앞,Y,4,8,30,129.1119137,35.21929835
11235,금정구,금사동,-,132-7,금사동삼일금속앞,Y,6,7,45,129.1117795,35.21926292
11237,금정구,금사동,-,70-18,금사동삼일금속앞,Y,4,8,32,129.111772,35.21938144
11241,금정구,구서동,-,811-6,브니엘고교,Y,4,25,92,129.1023886,35.25726916
11243,금정구,장전동,-,541-48,,Y,7,19,133,129.0839755,35.22493943
11244,금정구,구서동,-,811-6,브니엘고교,Y,6,13,75,129.1023663,35.25742244
11246,금정구,두구동,-,37,노포IC진입로,Y,3,17,47,129.1012896,35.29120039
11252,금정구,부곡동,-,873-73,온천입구-부곡시장,Y,7,10,66,129.0873919,35.21854054
11253,금정구,부곡동,-,395-1,온천입구-부곡시장,Y,4,11,45,129.0878605,35.21952917
11268,금정구,장전동,-,232-59,장전현대볼링센터,Y,7,8,53,129.0862344,35.23561365
11273,금정구,부곡동,-,266-5,부곡로타리,Y,7,13,83,129.0911981,35.23094583
11280,금정구,부곡동,-,266-5,대동대학(대동간호전문대),Y,7,9,62,129.0922947,35.22965375
11281,금정구,부곡동,-,334-1,부라더미싱(상업은행과직결),Y,4,10,38,129.0912143,35.22214041
11283,금정구,부곡동,-,273-13,대동대학(대동간호전문대),Y,6,9,60,129.092125,35.22837266
11286,금정구,부곡동,-,235-5,우신아파트,Y,4,11,43,129.0914903,35.23333061
11294,금정구,장전동,-,298-33,장전조흥은행,Y,6,9,55,129.0858528,35.22840628
11295,금정구,장전동,-,314-12,장전조흥은행,Y,7,12,76,129.0861145,35.22886885
11296,금정구,장전동,-,415-7,동신외과-부대앞,Y,9,9,73,129.0866975,35.23121718
11297,금정구,장전동,-,412-25,동신외과-부대앞,Y,12,13,149,129.086565,35.23142584
11300,금정구,장전동,-,415-7,동신외과-부대앞,Y,11,16,168,129.0864882,35.23103153
11301,금정구,장전동,-,423-34,동신외과-부대앞,Y,9,11,95,129.086275,35.22985539
11303,금정구,장전동,-,391-27,대한매일,Y,7,11,73,129.0869532,35.2328835
11338,금정구,장전동,-,401-10,부산대학정문,Y,7,13,93,129.0850281,35.23147411
11343,금정구,장전동,-,418-35,부산대학정문,Y,7,7,50,129.0850927,35.23132697
11345,금정구,장전동,-,418-19,부산대학정문,Y,7,9,62,129.0851678,35.23158416
11346,금정구,구서동,-,742-7,구서초교,Y,11,6,60,129.0877317,35.25481269
11349,금정구,구서동,-,742-26,구서초교,Y,7,10,64,129.0876193,35.25460546
11350,금정구,구서동,-,742-11,구서초교,Y,11,6,64,129.0877283,35.2545546
11353,금정구,장전동,-,541-48,,Y,6,19,115,129.0833753,35.22509368
11360,동래구,명장동,-,556-12,서동 서명초등학교,Y,7,6,34,129.0954688,35.21554916
11371,금정구,부곡동,-,241-1,대신빌라앞,Y,6,9,56,129.0924335,35.23341745
11396,금정구,부곡동,-,333-17,부라더미싱(상업은행과직결),Y,7,10,69,129.090954,35.22315493
11398,금정구,부곡동,-,333-15,부라더미싱(상업은행과직결),Y,4,6,22,129.0911365,35.22323441
11401,금정구,부곡동,-,308-16,부라더미싱(상업은행과직결),Y,7,12,76,129.0914795,35.22461068
11404,금정구,부곡동,-,292-5,부곡시장(우리약국),Y,7,12,81,129.0917841,35.22567858
11405,금정구,부곡동,-,292-5,부곡시장(우리약국),Y,7,11,75,129.091961,35.22705032
11406,금정구,장전동,-,680-28,장전조흥은행,Y,6,11,65,129.0860112,35.22818221
11407,금정구,남산동,-,622,80번 버스종점,Y,6,13,84,129.0851784,35.27044395
11410,금정구,남산동,-,650-2,80번 버스종점,Y,6,14,84,129.0851435,35.27178783
11412,금정구,구서동,-,714-3,구서롯데캐슬6번출구,Y,6,22,132,129.0849669,35.24918
11414,금정구,구서동,-,1056,구서쌍용예가입구,Y,2,5,11,129.0851139,35.24762011
